x,y,z,tempo
-0.02239105078642777,-0.4864693038798116,1.0956315290475862,10131
-0.010139493654274823,-0.500291422524012,1.0985712211805927,10333
-0.013907154991520563,-0.5014941975347555,1.0990644673542223,10535
-0.011824437349737316,-0.49985603510745996,1.0992870896587634,10730
-0.008786950533564633,-0.5012229787288621,1.1043164835157322,10934
-0.007330348197744664,-0.5018807028318824,1.1009128462516422,11132
-0.012946152617846955,-0.5076794248985838,1.1027947323886256,11331
-0.0122804183329024,-0.501095469835337,1.0968974821857909,11551
-0.0055841712152293315,-0.5040500301021364,1.1099621555982029,11729
-0.011505875907783363,-0.4966233611751716,1.0998165504780253,11931
-0.015113842622651884,-0.4960030924137029,1.1056828504196337,12134
-0.005724565363637623,-0.49970707515493545,1.102258186431355,12331
-0.009526100006387988,-0.4941893133655321,1.0983289013361255,12534
-0.00802637285952607,-0.494290097075291,1.1000727618346562,12733
-0.004612559632221777,-0.49101421501441983,1.106567431697666,12930
-0.007441914841874019,-0.48975616575657077,1.1043162809774347,13130
0.000716845693141726,-0.49206068427790906,1.1118707030561241,13335
-0.006167886940044816,-0.4862146574280577,1.0982781187223287,13534
-0.00888773557850141,-0.48378946022861163,1.1010864663829014,13733
-0.006495447613828189,-0.49272087145784244,1.1055153384779892,13934
-0.008464635274530835,-0.4864972558082481,1.1034049880069503,14134
-0.0073337036386797476,-0.4899343218647972,1.1060813389274289,14332
-0.012756361076395007,-0.4906876779128634,1.1011583640149278,14537
-0.008961745990117717,-0.4868454044600583,1.1028428381239948,14733
-0.006722651817209975,-0.48507326173692433,1.10172037756721,14932
-0.003226033082845212,-0.4843744156341776,1.1075457216993825,15137
-0.003928665598996191,-0.48302752873088595,1.1072430569074978,15333
0.0032540677865345305,-0.48345158687010326,1.1085626128138089,15552
-0.004127852680156845,-0.48282123145976424,1.104135657452873,15738
-0.001668626341111621,-0.4802341310068482,1.1038685897639842,15933
-0.004540597221256498,-0.48146682501549404,1.1035217928678618,16135
-0.0012074093214458838,-0.4703678443806516,1.0967643446947883,16336
-0.00019422649808463274,-0.4718597546010965,1.106187204354919,16533
-0.0003736896591652478,-0.46569481575192656,1.0978926786506646,16736
-0.002554104101083489,-0.47672459519228366,1.1043025111127494,16937
-0.0051618941417391,-0.4761025394324767,1.1049410056321283,17135
-0.0040247305096134806,-0.4730537669092169,1.1023186805892249,17335
-0.005389522815653953,-0.473943412473544,1.0978014868433268,17537
0.0018389605667388947,-0.47647030789035,1.10357565681379,17736
0.0002881203398705705,-0.47433208445175995,1.0990981440145748,17934
-0.0029056095966095144,-0.4710971864265898,1.0996597427094654,18137
-0.00042379675943125935,-0.46804230678417286,1.0998696691875574,18334
0.0004460101987161173,-0.4725423650381157,1.1075838991995512,18537
-0.0011599211203851896,-0.47133273080264565,1.1016572905219595,18732
0.001219413781673646,-0.4736617091424244,1.1034780834719857,18938
-0.0016229489122572079,-0.47805622622638966,1.104436611009041,19136
0.00012129308773010254,-0.4768409485236177,1.104400263645782,19339
-0.005390612453975269,-0.47870674399159213,1.1067053391095516,19535
-0.00025406910319839953,-0.4741658490820733,1.100052051301579,19732
0.0005109054227261974,-0.4736226181235067,1.1052821145685618,19939
0.0010200036433211694,-0.4712113534980509,1.0998554395525821,20137
-0.0035824846498496953,-0.47701756329307865,1.1060132528855304,20336
0.003121794165838298,-0.47655969703492296,1.1028702372974344,20540
0.001313409040540133,-0.4765918295380511,1.1088887529916764,20737
0.0031367510522083107,-0.477985421209164,1.1067910736202664,20939
-0.0014770322183564751,-0.4786055032232141,1.1047578094084467,21140
0.0011745035188306073,-0.4748390959433857,1.107284998255439,21336
0.0002474667702856817,-0.4759267708187334,1.1062017088993963,21536
0.002701975462641176,-0.47841079959972654,1.0992933635425948,21736
1.8727339635961366e-05,-0.4731109619492573,1.100013359732573,21940
0.003524448377886321,-0.4799439414314219,1.1063602863781803,22139
0.002863193167467144,-0.4811801139932797,1.1065208981808812,22341
0.001875736472679149,-0.47328522612694385,1.1080237155298855,22537
0.004072220804602106,-0.4680316337497282,1.1026285721583917,22738
0.0025523577167983176,-0.4725428470742099,1.1048617666994685,22942
0.0036009582227226593,-0.4741971993408268,1.1111927007464144,23139
-0.0009793029348354116,-0.4738736899591717,1.1051139879144658,23346
0.0015827068972954128,-0.4686991312754894,1.10197586127856,23542
0.0036066728251670987,-0.47748054659945355,1.1064362204256966,23736
0.0026441737908143277,-0.47412503355812496,1.1045582595263805,23940
0.004685413579844088,-0.47508200153620067,1.1075093509460483,24139
0.003975069256842619,-0.47393699886884844,1.1083599945162534,24337
0.0008970614844801095,-0.47413010679776013,1.1028170343051051,24538
0.007726725962703007,-0.4680626970056601,1.1033012187485387,24729
0.005859181959042164,-0.46770876295629343,1.1052689957544952,24922
0.0038299317655757763,-0.4689693609908343,1.1002155086173313,25140
0.004387765554283343,-0.46786923127980556,1.1052668156272962,25344
0.004709193669035144,-0.46898815612511363,1.1073942091924118,25539
0.00028157021391199356,-0.46949479314780157,1.1055009445222466,25741
0.005474986183933083,-0.4677203415859375,1.1028458964919217,25942
0.005318966945889395,-0.46605947424385297,1.1055805427910714,26143
