x,y,z,tempo
-12.570157,-6.288520525,10.960057425,10173
-4.353257,-2.5791538,9.171588,10372
-1.9572599,-3.9773676,7.6746135,10572
0.8170213,-4.10845,8.605359,10781
1.2240356,-4.7818193,8.272566,10972
1.5514427,-3.5835214,8.714894,11172
2.0727801,2.2942438,10.960057425,11372
0.81881696,1.3072342,9.303269,11578
2.432509,2.1481974,9.153033,11772
0.7302315,1.447295,9.9550905,11980
1.8698715,1.508347,9.448118,12172
1.6112977,1.423353,9.471462,12371
1.5358804,1.4634558,9.478046,12580
1.5717934,1.6035166,9.47206,12771
1.6124948,1.6304513,9.442732,12962
1.54845,1.4760253,9.488221,13177
1.8351556,1.654992,9.425373,13370
1.3982137,1.4862007,9.484032,13569
1.6753427,1.7633295,9.499594,13779
1.2030864,1.4682442,9.507375,13969
1.9428947,1.7292122,9.532514,14169
1.9746178,1.8124107,9.419987,14370
1.5179238,1.3551182,9.306262,14569
3.8349125,1.9135658,8.671799,14796
1.2156559,1.5011644,9.918579,14969
-0.57520694,2.2667105,10.7769,15169
0.50996494,1.3664906,9.655815,15378
3.1627405,0.48722005,10.174759,15580
2.5809495,0.46088383,10.957663,15767
1.9602526,0.17417817,6.425439,15972
2.8712463,0.15562311,10.596737,16176
0.64703304,-0.16699557,7.923012,16369
-0.4782418,0.03172317,10.519524,16564
0.5770026,-0.34835634,9.840169,16774
0.7236475,-0.32202014,9.75697,16966
1.0618285,0.26036942,9.949105,17166
0.9600749,0.17477672,9.656414,17365
0.7589619,-0.320823,9.912594,17565
1.1312603,-0.008379706,9.614515,17766
1.1360487,0.01616086,9.69113,17974
1.1031284,0.059855044,9.675568,18165
1.1097125,-0.021547815,9.61691,18368
1.1695676,0.055066638,9.679757,18577
1.0809821,0.031124622,9.576807,18766
0.7392098,-0.18195933,10.155605,18967
0.08738836,-0.50876784,10.058042,19176
1.6400281,-0.4141969,8.892664,19366
-1.2431892,-1.8142064,9.877877,19566
-0.40821138,-1.666963,10.281301,19776
-1.6160861,-3.043629,5.0822916,19968
3.743933,-0.54647654,10.960057425,20164
7.1245456,2.5306711,7.429806,20380
5.445013,0.020949265,7.553706,20566
3.674501,0.5291186,9.508572,20763
6.1411276,-0.24181437,5.018845,20969
7.0461354,-0.30885202,3.3081876250000004,21163
9.18715,0.24660277,3.3081876250000004,21363
7.845799,1.6484078,3.3081876250000004,21572
7.868544,-0.45010993,3.3081876250000004,21780
8.03554,-0.55126494,3.3081876250000004,21953
4.293402,0.641646,3.3081876250000004,22152
6.6247563,0.65182143,3.3081876250000004,22351
8.162432,0.25139117,3.3081876250000004,22552
7.2460513,0.20231004,3.3081876250000004,22754
4.800973,-0.01436521,3.3081876250000004,22951
2.8173769,0.04189853,3.3081876250000004,23152
1.8602947,0.029927522,3.3081876250000004,23353
1.7106571,0.034715924,3.3081876250000004,23550
1.8022354,0.095768064,3.3081876250000004,23763
2.6928782,0.35553896,3.3081876250000004,23968
4.5441947,0.4842273,3.3081876250000004,24158
5.8280854,0.4830302,3.3081876250000004,24358
6.027403,0.7368156,3.3081876250000004,24558
6.299743,0.48841715,3.3081876250000004,24755
6.109404,0.47105917,3.3081876250000004,24959
6.1848216,0.46806642,3.3081876250000004,25168
6.3578024,0.43514615,3.3081876250000004,25359
6.7283053,0.55844754,3.3081876250000004,25558
7.2484455,0.5793968,3.3081876250000004,25766
7.9649105,0.6925228,3.3081876250000004,25959
8.589797,0.64823014,3.3081876250000004,26159
8.857349,0.52133745,3.3081876250000004,26366
8.895058,0.5554548,3.3081876250000004,26556
8.7125,0.62368953,3.3081876250000004,26761
8.4234,0.5823896,3.3081876250000004,26958
8.393473,0.5835867,3.3081876250000004,27157
8.409035,0.5662287,3.3081876250000004,27357
8.364143,0.5542577,3.3081876250000004,27567
8.491635,0.6488287,3.3081876250000004,27757
8.689755,0.7152678,3.3081876250000004,27957
8.95611,0.7793127,3.3081876250000004,28158
9.075222,0.45968673,3.3081876250000004,28355
9.591172,0.46208093,3.3081876250000004,28557
10.19092,0.16519992,3.3081876250000004,28765
9.537901,0.32321724,3.3081876250000004,28954
9.465476,0.5374983,3.3081876250000004,29156
10.6637745,0.109534726,3.3081876250000004,29365
7.132327,0.30825347,3.3081876250000004,29556
7.675811,-0.7062895,3.3081876250000004,29755
14.092271,-6.155493,7.539341,29963
9.347562,-2.236783,3.3081876250000004,30156
8.556877,-2.1320367,5.7706246,30355
6.5870476,-1.7489643,7.311892,30569
5.7538652,-3.1184478,6.932411,30755
5.5641246,-3.6433764,5.78499,30956
6.9725137,-4.0719385,6.7109475,31166
6.8438253,-3.3321302,6.6079965,31355
5.381567,-3.8283286,7.225102,31556
4.907515,-4.5322237,6.9587474,31763
5.9609637,-4.4603977,6.7013707,31955
5.2582655,-4.799177,6.634333,32153
5.5647235,-4.084508,7.015011,32360
5.139154,-4.0946836,7.2071457,32556
5.4659624,-4.2916064,6.9078703,32753
5.5324016,-4.1395745,6.931214,32964
