x,y,z,tempo
1.7981440138724052,-1.3561171167979302,0.06748535923736172,10093
1.9108644192704995,-1.3863066956796424,-0.40338315256983703,10294
2.2160225843152754,-0.9938416311865165,-0.7168272991495239,10482
0.6947209078768198,-0.9660717811266248,0.878377665510909,10689
1.643077412903682,-1.4217968153600753,0.45256470230193463,10886
1.9126843965022815,-1.061595462779075,-0.293607437053398,11086
0.8257630390681899,-1.094320084586358,0.4014584755300792,11289
1.35053806749593,-1.243654948370687,0.5016179936529329,11486
2.3420899624152813,-1.2336301485254608,-0.7069950260923965,11686
1.187948846668957,-1.195720338525412,0.32474518866214597,11889
0.9969670485361791,-1.2620914596836006,0.8992306819289475,12085
1.9441103232517811,-1.3300756692193283,-0.2847475947393798,12285
2.25618452340646,-1.487130783373096,-0.23601845298656257,12488
0.9983017863494139,-1.0194221688699612,0.6283570026149736,12685
1.3323378897476728,-1.6020127191243647,0.11081221227007923,12885
2.605630287669534,-1.571707903143312,-1.0731661005011157,13087
1.2824689324181409,-1.0921307529588087,0.5251722446881907,13286
1.0778977344536358,-1.321318381211336,0.7383487937949549,13484
1.6634618471313838,-1.00985825966879,-0.5616718980726833,13685
1.9765068504675063,-1.435047984471404,-0.3007385657504756,13883
0.6271371541182309,-0.9539729445064973,0.8432623916987156,14084
1.162104399659822,-1.6071978880660276,0.775949136303656,14286
1.7412375950170833,-1.1884609980511305,-0.29976613500736643,14485
1.489345691648847,-1.3096803774819563,0.3219358981617217,14684
0.33459780871047873,-1.195374646478493,0.9344540838300817,14886
1.8385486030801463,-1.3415984165982648,-0.32785831795425346,15083
1.73953884148597,-1.3338781469777234,0.14128148023600454,15283
1.1514269228559022,-1.4405789032132936,0.4608842832513619,15486
1.9750508484105591,-1.4038213487000362,-0.36589084789290693,15683
1.1493642346929982,-1.1606911479912392,0.348839646907693,15882
1.4648359419099028,-1.433204306388569,0.36375005908673913,16082
2.4495929848769764,-1.3908005575318765,-0.7667449779964302,16283
0.7284521323627362,-1.0872911990596552,0.40826543657754194,16482
1.6967077511126656,-1.4221424304025847,0.11697089217261379,16682
2.2708661731070405,-1.1788970503477543,-0.7974303035744638,16881
0.8648330120918272,-1.1098757839223714,0.653748023150377,17081
1.618688947679973,-1.3810062896386388,-0.28604415702923613,17282
1.6182038501620786,-1.4085456269976442,0.31588531024525995,17481
1.1898902097735826,-1.2896308162937085,0.8479082892363804,17681
1.6645538740134969,-1.13476495676308,-0.36751155978094424,17881
1.3037026420537898,-1.3542734387150954,0.24360188135431718,18080
1.1424481387685297,-1.3201660679712375,0.7011806928705072,18280
2.0086607275666752,-1.3707509385903216,-0.4999770973184351,18482
1.0871191686575643,-1.1598845267980598,0.335657876139852,18681
1.3323378897476728,-1.3984056285552824,0.5157721951638831,18881
2.1645765025857364,-1.4905876653400845,-0.6240149799718597,19083
1.0799604226165398,-1.2507990902478328,0.38935722749142015,19280
1.6675871018280606,-1.3952944578863156,-0.037968427825254454,19480
2.1178624022018746,-1.2869805555198994,-0.4429283204618889,19681
0.9532863786820994,-1.1802798570376367,0.5566139253457912,19879
1.4395982215497682,-1.3480511551304697,0.2571077836689054,20081
1.7397816943177449,-1.3081824491993481,-0.3039799714751164,20279
1.8046959724498641,-1.4164962745613543,0.03971734394008957,20479
0.9992724679017267,-1.1549297743017706,0.753583463880785,20679
1.6550897086069243,-1.4090065368928015,-0.17713287052700297,20879
1.877133215056105,-1.244807242359683,-0.38793242487189833,21080
1.165501785092917,-1.2503381803526752,0.4242563895372038,21277
1.8993374238003702,-1.3980598787550556,0.32604175095200233,21481
1.6367681044427793,-1.2676223591743878,0.15446317879811,21678
1.6519350543764728,-1.2857130436826651,-0.047260457569224854,21877
1.5513479656670714,-1.2151937527191619,0.09633389726381594,22080
1.2742182203095689,-1.2770709350207063,0.3425728930705197,22277
1.4711453719999368,-1.221300876208857,0.4012423457122353,22477
1.6879715360557623,-1.304840842833905,-0.13164509839595878,22680
1.9481143542477892,-1.3238533471324971,-0.41969823707624615,22876
1.638830731791118,-1.2155394640171837,0.03885296908018539,23076
1.105926194683953,-1.1700246022448317,0.5110180973315421,23279
1.637010754559336,-1.2663548088349486,-0.0682215298704682,23476
2.1281759443740036,-1.3884960080560893,-0.42477644840390033,23676
1.1249758302838542,-1.1752098096886996,0.3242048911946872,23879
1.5383650694976039,-1.3687921004125558,0.1358790471044338,24075
2.06168413641144,-1.3955248935827917,-0.6550244497326442,24275
1.9301566239008698,-1.290091726188866,-0.17173052765260163,24470
1.2419431195097312,-1.1773991413162488,0.38535943058434446,24675
1.2828330089505848,-1.5290736415857336,0.5325194129459425,24875
1.6913688404027696,-1.1877696909617017,-0.39495547963433697,25078
1.6632191970148276,-1.457402056633234,0.09320058352524772,25275
1.0695256364722199,-1.1825843680112194,0.650614691360375,25474
1.694766347464996,-1.2482640473222617,-0.3523849816811865,25677
1.9206924584942973,-1.5142092878413538,0.01843208593779739,25873
1.1781206655445062,-1.2000989247761007,0.3730421429850111,26074
1.8151309410378809,-1.2083953221400379,-0.4015463469668236,26277
1.5649375276709734,-1.3326106351404892,0.11362144861620187,26473
0.9626291987588719,-1.153547044616298,0.5472138216671821,26673
1.409749763816147,-1.3357217865583535,0.37390651784491524,26874
1.9153538518572295,-1.2995403212862866,-0.3618931231915668,27072
1.8584477370747352,-1.5680205854798475,0.08941889838458215,27272
0.7989479307782638,-1.166798213727627,0.7615788771805977,27472
1.8191349720338883,-1.3338781469777234,-0.3809093881608935,27671
2.076244359696133,-1.4941597266531061,-0.24855187040373983,27871
1.2250774160449247,-1.0034055403876876,0.35121664166956185,28074
1.007280590708308,-1.258865071166396,0.6806517538449144,28274
1.821925549731896,-1.3606109016457546,0.06165088308730992,28472
1.517252826820886,-1.2950464594340525,0.14614354369438112,28674
1.237453585565392,-1.300692615275283,0.34084414335071117,28871
1.6023088485211068,-1.2766100636277538,-0.007931365340715157,29075
1.6253625353885377,-1.2102389424695652,0.013461948544781988,29274
1.228110846574707,-1.2440006211665038,0.5302503477072417,29472
1.4677480068383635,-1.345976983597851,0.352081016529466,29670
1.593330003619169,-1.3206269393641898,-0.20360435963728665,29872
2.205345168325921,-1.4141917250855671,-0.4737217019231275,30071
1.2992132702816257,-1.22187698470115,0.28757697942909516,30270
0.9077857315962378,-1.1839670976966914,0.6884310914811846,30474
1.789771672632727,-1.3632612009217686,-0.22110795055034702,30670
2.2686823220580337,-1.3934507798034808,-0.39754862226548354,30870
0.8019813004934806,-1.0004096068180615,0.5196618459305843,31073
0.8755104888957471,-1.5447446165232925,0.840345099469388,31270
1.9745654468198368,-1.5586871119751524,0.043390937094682544,31469
2.1420082173090274,-1.3032276004475467,-0.5595109609229227,31673
2.65270846458584,-1.6645812470175432,-1.3996839565500085,31863
0.3838599380334011,-0.5596642154063082,0.5342481987686187,32069
1.0872405342588862,-1.654902119968134,1.3320666999003608,32269
2.050157343656529,-1.5414030101578498,-0.5999205163108826,32468
2.422656693429425,-1.4538300915757245,-0.666369378794604,32669
0.4538703956727723,-0.913643270926911,0.6617434906044909,32871
1.480973492309822,-1.6905074767479071,0.23614671136766197,33068
2.0713909519345686,-1.2902069247860017,-0.40208659027998067,33268
0.9961177933997536,-1.2529884411264844,0.28185052305938063,33471
0.660625708216069,-1.4379286424394844,1.3319585718114204,33667
1.7624714060103412,-1.239391522214929,-0.44735825064461493,33866
3.1331354238456,-1.9850289960090453,-1.3996839565500085,34063
-0.03759817773791691,-0.8950916380212715,1.4145065153437442,34267
1.646960220199021,-1.9216539624293028,-0.3355296719130543,34466
2.29792378961287,-1.683824206263714,-0.5174807062829294,34667
1.4423889411484285,-1.4572868580360983,0.12204912155170194,34866
1.8192561957345574,-0.9954548158195674,-0.45070769420102685,35066
2.732425616119209,-1.565485561805379,-0.9904021354595515,35266
0.5000991147374342,-1.027257637087638,1.2665903584169178,35465
1.4887390460859342,-1.4562498011464426,0.0778578575562124,35665
1.8636650186535246,-0.979438225839499,-0.3865278247502709,35869
2.101603425386068,-1.5924488484253985,-0.4659423281839895,36066
1.1759366117802805,-1.0865998342169192,0.5075605978919252,36266
1.9038269577447096,-1.4295170657295142,-0.16319481688533052,36468
1.037250414043251,-1.183390969953296,0.14603550586261008,36664
0.8459046812786823,-1.2416960716907166,0.585678466830052,36864
1.6241490820905373,-1.477566931925232,0.08239589777644504,37067
1.959519923302031,-1.1232422093841432,-0.7754967824786773,37266
2.0884993055159313,-1.643379372589197,-0.16481552877336794,37464
0.9099696840028543,-1.0020227914511126,0.8371037840019165,37667
1.697071624929891,-1.5297649486751623,0.08055909217343171,37863
1.6408935618546747,-1.0382042567231795,-0.48377005064379713,38063
2.0734537819981256,-1.5959055763835672,-0.3635138170281702,38263
0.16824713808087974,-0.9789773159443415,0.9546588732574935,38463
1.233813631101828,-1.5688271104175144,0.4014584755300792,38663
2.03596119690428,-1.2996555583856273,-0.27361875939239605,38868
1.9961631316303206,-1.281564854626248,-0.4977081133111865,39063
0.509563239600963,-1.0637847559044191,0.7087439187403676,39262
1.267666119831457,-1.2990794113911293,0.2239373713429301,39465
1.7460910027786476,-1.3503557046062569,-0.23623454670153865,39662
1.3495673859436172,-0.7776747555999437,-0.036131622222241117,39861
1.2237427390462554,-1.5014189901229777,0.1270192769961512,40064
1.3182629666960923,-0.9560470197836035,-0.22067576312039494,40261
1.551105315550515,-1.6595112189197085,0.24306169219546184,40461
1.2384242873892268,-1.310026050277773,-0.479556232227481,40668
2.051492020655198,-0.9812818461690265,-0.6146148943446844,40861
1.8687610765316458,-1.0236856142768214,-0.2845315010244038,41061
0.7584219556976791,-1.4065867695687762,0.6029659640281364,41264
1.0018204562977435,-1.4995753697934504,0.3000023951173691,41461
2.0285596588460457,-1.0498422604525595,-0.6006768443132988,41660
1.8338166217344691,-1.117250380747096,-0.3772357950063005,41863
1.4434809680305414,-1.486439476283667,0.02783215351353883,42060
1.108595508138248,-1.3933356004574475,0.263590595118187,42259
1.3062507520789377,-1.401516799224249,0.1237778351686426,42462
1.798629314105518,-1.3053017142268577,-0.01873605108951784,42659
1.5570507501941921,-1.6362352499631534,-0.06865371730042037,42859
1.3261497239013518,-0.9365735670876489,-0.16589597929681427,43062
1.8198631250987762,-1.2060907726642502,-0.005878447971291807,43258
2.7164092894199587,-1.6371570312512636,0.1756403989686312,43459
2.245021807183993,-1.9850289960090453,0.7103646667312726,43660
1.3291830733450467,-1.3101412488749085,-0.2251057113545549,43859
0.6339319249844211,-0.5082727678715805,-0.4355811161012691,44059
1.4041682638042605,-0.9317340131884954,0.13490667051562627,44262
2.221968120316562,-1.3364132284054995,0.15154588656878254,44458
2.64312287276338,-1.7470841760040385,0.34246489134161634,44652
2.1997636074994693,-1.9850289960090453,0.5781152409601917,44861
1.551105315550515,-1.4413854474020629,-0.1660040171285854,45057
1.6525415783102546,-1.3625698938323398,-0.053311081588554375,45257
1.5865352732960225,-1.0719659161690156,-0.09977124835983993,45460
1.4011349143605656,-0.7251309697986844,-0.2956603363713875,45657
1.2196172816343602,-1.332956307936306,0.13134115129567228,45856
1.6593363897194884,-1.2219921832982854,0.23711906990503556,46057
1.4222472786664144,-1.2791450873022223,0.02902069602305792,46256
2.308965484849887,-1.42029875231975,0.0955775963385505,46456
2.4299368050717716,-1.9850289960090453,0.434520886127151,46659
2.4506851131166987,-1.95795066480071,0.2320408405259476,46855
1.6770512672346332,-0.8418565066283781,-0.36459428560305057,47055
1.5606909073729747,-1.191456950871859,-0.035051135595926916,47258
3.0961887508352017,-1.9850289960090453,0.68670235981281,47455
1.2873224820803584,-0.7797488501281524,-0.2524415933761766,47655
0.864104940113027,-0.5082727678715805,-0.5729087820822985,47858
2.918311214473213,-1.9850289960090453,0.7106887982780198,48054
1.3635209636653975,-0.6582990157497481,-0.2216481938635041,48254
2.040207878016844,-1.9504608308766447,0.38752036773410503,48458
1.2461897398077297,-0.7287030503628085,-0.015926832794829128,48654
0.48832959077987964,-0.5082727678715805,-0.34741482623673725,48854
1.5121567081281997,-0.8405889947911439,-0.499761003603459,49056
3.1331354238456,-1.9850289960090453,1.1294787067245555,49253
1.345078014171453,-0.7424151101181921,-0.028784417861621312,49453
0.6277438604957092,-0.5082727678715805,-0.3529252249943436,49653
0.7027290306834011,-0.5082727678715805,-0.42293964280088686,49853
2.1295106213726727,-1.5656007411514121,-0.0322419173012382,50053
2.182534232932656,-1.2812191625793283,-0.3409320147874556,50255
2.5227582791904957,-1.6536346273820022,-0.023490112818991087,50453
2.656469642750073,-0.9790925145414772,-0.7585334114119099,50653
2.875237271268134,-0.7954197865635065,-1.137562063666848,50864
2.678188753976444,-1.8541305472821177,-0.8902426353881318,51052
0.9849548541905463,-1.4312454104574959,0.35769945311884344,51251
0.5429305091835666,-1.925456440187698,1.4380608024818695,51454
1.7141799785112537,-1.9850289960090453,-0.22931951171943707,51651
1.832117868203356,-0.88737136840073,-0.24239319050120536,51851
2.405305689731506,-0.6096729833084298,-0.6971627548404125,52054
2.1107035142601966,-0.8666304423697462,-1.2564136971608473,52250
1.432924775741856,-1.2240662970775968,-0.14893263169691096,52451
1.0811738150999746,-1.0279490019303743,1.1729135253833085,52653
1.914625800149951,-1.6127288453101225,-0.10074369715438301,52850
2.151836256532825,-0.8264159866383979,-0.7143422178170126,53050
2.0330491927903847,-1.5605307130535775,-0.8801942505645943,53253
1.0731656720218714,-1.131308132549399,0.7507742094832286,53453
1.7424510483150837,-1.5124808276067572,-0.11198057033313787,53650
2.2731716532871538,-1.5675596755846901,-0.49781616016867447,53850
2.0324424661413847,-1.8596614660240076,0.1074627326107996,54049
1.4531877835536702,-0.9303512642519206,-0.1261347176897864,54249
2.1154357996787017,-1.7483517070923753,0.0524668009179413,54452
1.546615882963785,-1.419492265884288,0.050738087301000635,54651
1.6998624053431168,-0.5082727678715805,-0.5218025805824504,54849
1.2410937427441746,-1.9850289960090453,0.7409419183746676,55049
1.387181336638785,-0.7728351824496877,-0.21181593885781055,55248
1.343015305737027,-1.2769557556746731,-0.15865684887083337,55449
1.8390339033132588,-1.2463051706422914,-0.11014376473012445,55651
1.4466356222609928,-1.2660091167880294,-0.7504298934900211,55848
0.7940945230166994,-1.0847561946362891,0.02664368320975523,56047
2.0471239131267467,-1.3271949149957354,0.21313268559412743,56250
0.9362994515166241,-1.271540035529919,0.3020553124867925,56448
1.2617207257308232,-1.4039365280460694,0.3301474954336795,56647
1.0633375314404643,-1.3289233944814343,0.2978414579676086,56847
1.4852202342369516,-1.4073933137575456,0.10000752652127654,57046
1.3313671676523162,-1.1193244752753047,0.041986318921621225,57246
1.6098315697369663,-0.9886564044915461,-0.27534750911220446,57447
1.3192336482484053,-1.1099910017706096,0.08704190362271332,57646
1.0987673878283626,-0.9167544030936726,-0.008363552770667249,57846
1.0866338684244516,-0.6902170356149544,-0.5656696336048838,58046
1.8313899178536868,-1.4835587220600743,-0.05050186329386566,58245
1.7024103329245677,-1.3992121342418467,-0.013117614500140413,58445
1.121699810452081,-0.6595665083358799,-0.37583117683323924,58648
2.040935828366513,-1.9850289960090453,-0.003393397326217997,58845
2.5245782564222776,-1.9850289960090453,0.5782232968433968,59045
2.4875709715615444,-1.9850289960090453,0.25624337270613334,59248
1.6411360092560126,-1.2797212342967204,-0.053311081588554375,59444
0.7517484896182454,-0.5082727678715805,-0.24941626331507796,59644
1.405988301850608,-1.2552929906022716,-0.27199806555579253,59845
